xTarget,xPre-Infected,xInfected,xVirus,xCDE8e,xCD8m,yTarget,yPre-Infected,yInfected,yVirus,yCDE8e,yCD8m
10000000.0,75.0,0.0,0.0,0.0,0.0,10000000.0,71.99749791492911,3.002502085070894,0.0,0.0,0.0
10000000.0,71.99749791492911,3.002502085070894,0.0,0.0,0.0,10000000.0,68.99499582985823,6.005004170141788,0.0,0.0,0.0
10000000.0,68.99499582985823,6.005004170141788,0.0,0.0,0.0,10000000.0,65.99249374478732,9.007506255212679,0.0,0.0,0.0
10000000.0,65.99249374478732,9.007506255212679,0.0,0.0,0.0,10000000.0,62.98999165971644,12.01000834028357,0.0,0.0,0.0
10000000.0,62.98999165971644,12.01000834028357,0.0,0.0,0.0,10000000.0,59.987489574645544,15.012510425354463,0.0,0.0,0.0
10000000.0,59.987489574645544,15.012510425354463,0.0,0.0,0.0,10000000.0,56.98498748957465,18.015012510425354,0.0,0.0,0.0
10000000.0,56.98498748957465,18.015012510425354,0.0,0.0,0.0,10000000.0,53.98248540450376,21.017514595496245,0.0,0.0,0.0
10000000.0,53.98248540450376,21.017514595496245,0.0,0.0,0.0,10000000.0,50.97998331943287,24.02001668056714,0.0,0.0,0.0
10000000.0,50.97998331943287,24.02001668056714,0.0,0.0,0.0,10000000.0,47.977481234361974,27.022518765638033,0.0,0.0,0.0
10000000.0,47.977481234361974,27.022518765638033,0.0,0.0,0.0,10000000.0,45.62178410206275,29.33940760077097,0.16170123819291504,0.00519041011483431,0.0
10000000.0,45.62178410206275,29.33940760077097,0.16170123819291504,0.00519041011483431,0.0,9999999.415560553,44.340454266073515,31.13702354154221,0.4367973475467011,0.014274820390975062,0.0
9999999.415560553,44.340454266073515,31.13702354154221,0.4367973475467011,0.014274820390975062,0.0,9999997.328670174,44.63351068427029,32.85762954571284,0.7102158085454063,0.023957161174512867,0.0
9999997.328670174,44.63351068427029,32.85762954571284,0.7102158085454063,0.023957161174512867,0.0,9999993.452691687,46.726331792914245,34.56312846521029,0.9749113826686042,0.034130400293126854,0.0
9999993.452691687,46.726331792914245,34.56312846521029,0.9749113826686042,0.034130400293126854,0.0,9999987.83144373,50.49881210701881,36.32989938591076,1.2311550929007375,0.044776095350455805,0.0
9999987.83144373,50.49881210701881,36.32989938591076,1.2311550929007375,0.044776095350455805,0.0,9999980.523382924,55.816718413865544,38.23361149693585,1.4802712509431117,0.05590302735470562,0.0
9999980.523382924,55.816718413865544,38.23361149693585,1.4802712509431117,0.05590302735470562,0.0,9999971.579506284,62.5593165115563,40.343683457689856,1.7243493564448333,0.06754815320153876,0.0
9999971.579506284,62.5593165115563,40.343683457689856,1.7243493564448333,0.06754815320153876,0.0,9999961.037050812,70.6253644106747,42.72360441705887,1.9660902953207275,0.07977439698891281,0.0
9999961.037050812,70.6253644106747,42.72360441705887,1.9660902953207275,0.07977439698891281,0.0,9999948.914657734,79.93706715640722,45.43183216738075,2.2086604339992735,0.09266799999403147,0.0
9999948.914657734,79.93706715640722,45.43183216738075,2.2086604339992735,0.09266799999403147,0.0,9999936.714778833,89.30957533955541,48.156443616260695,2.4512861785301565,0.10559477655328656,0.0
9999936.714778833,89.30957533955541,48.156443616260695,2.4512861785301565,0.10559477655328656,0.0,9999924.51489993,98.6820835227036,50.88105506514064,2.693911923061039,0.11852155311254163,0.0
